beneficiary_id,employed,employment_type,employer_name,job_role,salary_monthly,employment_date,job_duration_months
4003,True,Wage,Infosys,Analyst,10612.93,2023-02-13,7
5971,True,Wage,Amazon,Analyst,12426.69,2023-04-04,16
5633,True,Wage,TCS,Analyst,18842.78,2023-02-03,22
710,True,Self,Flipkart,Operator,23174.71,2023-02-15,13
6185,True,Wage,Local Shop,Operator,18014.17,2023-02-23,10
3797,True,Wage,Infosys,Analyst,12510.77,2023-04-23,8
3227,True,Self,Local Shop,Analyst,12251.93,2023-02-19,6
9964,True,Wage,Local Shop,Operator,18008.12,2023-01-02,13
1680,True,Self,TCS,Associate,16331.8,2023-02-04,17
6991,True,Self,Infosys,Associate,14445.44,2023-05-25,20
3103,True,Wage,TCS,Associate,22629.88,2023-04-19,8
825,True,Wage,Amazon,Driver,20630.94,2023-05-23,20
5258,True,Wage,Amazon,Operator,24266.57,2023-03-05,9
532,True,Wage,Amazon,Driver,22869.77,2023-04-16,22
7667,True,Wage,Amazon,Operator,19173.03,2023-05-24,19
543,True,Self,Amazon,Driver,21086.98,2023-04-12,21
6586,True,Wage,Amazon,Operator,14202.94,2023-05-25,16
9326,True,Wage,Flipkart,Associate,11083.77,2023-01-05,24
3920,True,Self,Local Shop,Driver,21776.38,2023-01-25,14
7433,True,Wage,Amazon,Operator,23848.26,2023-03-03,19
4490,True,Self,Infosys,Driver,17877.36,2023-01-17,20
9369,True,Self,TCS,Operator,12152.96,2023-01-11,11
734,True,Wage,Local Shop,Driver,13130.06,2023-05-16,14
7281,True,Wage,TCS,Associate,10132.03,2023-05-19,6
4671,True,Self,Infosys,Driver,20249.2,2023-02-23,16
5600,True,Self,TCS,Analyst,23014.05,2023-03-07,18
8438,True,Self,Local Shop,Operator,23941.53,2023-03-10,16
2969,True,Self,Flipkart,Associate,19966.9,2023-01-03,17
8212,True,Wage,Flipkart,Analyst,22229.99,2023-05-03,11
1715,True,Self,Local Shop,Operator,17247.14,2023-04-18,20
8157,True,Wage,Amazon,Analyst,10583.74,2023-01-06,15
186,True,Wage,TCS,Analyst,18521.49,2023-01-15,13
591,True,Self,Amazon,Operator,22403.7,2023-01-17,17
4670,True,Self,Flipkart,Driver,19631.83,2023-05-26,17
4509,True,Wage,TCS,Associate,17769.15,2023-02-23,24
1719,True,Self,TCS,Driver,17279.31,2023-05-14,6
3293,True,Wage,Flipkart,Analyst,16931.26,2023-01-17,22
9481,True,Self,Amazon,Associate,24031.79,2023-03-26,13
5307,True,Self,Flipkart,Operator,16638.75,2023-04-08,17
6997,True,Wage,Flipkart,Associate,13283.92,2023-05-13,11
9739,True,Wage,TCS,Analyst,13176.09,2023-04-30,18
271,True,Self,Infosys,Operator,20767.1,2023-05-12,24
4878,True,Wage,Local Shop,Analyst,10203.07,2023-01-02,13
4198,True,Wage,Flipkart,Driver,12331.16,2023-02-05,15
2441,True,Wage,TCS,Analyst,23579.44,2023-05-29,17
9691,True,Self,Infosys,Driver,20087.54,2023-03-18,7
6868,True,Self,Local Shop,Analyst,17537.18,2023-05-31,19
632,True,Self,Infosys,Driver,13435.81,2023-04-20,14
5263,True,Self,Amazon,Associate,21285.63,2023-05-12,24
255,True,Self,Flipkart,Analyst,18604.13,2023-01-04,10
4700,True,Self,TCS,Driver,15048.53,2023-04-13,7
8620,True,Wage,TCS,Analyst,18333.1,2023-02-27,14
5099,True,Self,Flipkart,Analyst,16582.52,2023-01-19,23
4812,True,Wage,TCS,Associate,17726.8,2023-05-17,15
7967,True,Wage,Amazon,Associate,21528.32,2023-02-14,10
9200,True,Self,Flipkart,Analyst,24554.51,2023-01-12,14
6127,True,Wage,TCS,Operator,23957.27,2023-01-08,10
1435,True,Wage,Flipkart,Operator,12923.51,2023-01-27,21
1578,True,Self,Amazon,Driver,20349.22,2023-04-22,21
1297,True,Wage,Flipkart,Driver,15646.14,2023-05-19,19
4541,True,Wage,Local Shop,Associate,20280.91,2023-05-26,17
3710,True,Self,Amazon,Associate,23999.36,2023-05-19,12
773,True,Self,Local Shop,Operator,15919.65,2023-03-09,7
2870,True,Self,Local Shop,Associate,23124.5,2023-02-01,6
9975,True,Self,Infosys,Operator,24182.8,2023-02-10,11
2903,True,Self,TCS,Analyst,24101.57,2023-03-31,7
4938,True,Wage,TCS,Driver,18566.75,2023-02-16,17
3955,True,Self,Infosys,Analyst,23404.12,2023-01-09,23
9580,True,Wage,Infosys,Operator,22149.61,2023-03-13,22
5491,True,Wage,Local Shop,Analyst,13797.56,2023-01-10,22
2811,True,Self,Local Shop,Operator,15794.93,2023-05-30,13
4392,True,Wage,Local Shop,Driver,19234.22,2023-04-08,12
5404,True,Self,TCS,Analyst,13290.09,2023-04-25,12
9431,True,Wage,Local Shop,Associate,18679.45,2023-05-05,10
401,True,Self,Infosys,Operator,16736.07,2023-04-02,6
5435,True,Self,Local Shop,Operator,16471.53,2023-05-30,24
5802,True,Self,TCS,Associate,21538.47,2023-03-25,17
4010,True,Wage,Amazon,Driver,19754.67,2023-03-27,18
4316,True,Wage,Flipkart,Driver,13124.63,2023-05-12,20
9434,True,Wage,Amazon,Associate,19658.41,2023-02-21,21
857,True,Wage,Amazon,Operator,20870.61,2023-04-16,16
758,True,Wage,Infosys,Driver,11082.66,2023-03-29,10
9498,True,Wage,Infosys,Driver,22220.56,2023-03-09,24
215,True,Wage,TCS,Driver,14901.84,2023-01-06,14
101,True,Wage,Infosys,Driver,15925.76,2023-02-07,9
7168,True,Self,Local Shop,Operator,13645.29,2023-02-01,6
1645,True,Self,Flipkart,Driver,20411.71,2023-01-16,17
2037,True,Self,Infosys,Analyst,15919.34,2023-05-04,21
9681,True,Wage,Amazon,Analyst,14320.98,2023-04-26,11
495,True,Wage,TCS,Driver,21810.28,2023-02-16,9
6212,True,Self,Flipkart,Driver,12060.95,2023-01-14,24
596,True,Self,Local Shop,Operator,21209.45,2023-04-18,8
5051,True,Wage,Amazon,Associate,15875.06,2023-04-11,21
4442,True,Wage,Flipkart,Driver,15826.35,2023-01-18,24
3652,True,Self,TCS,Operator,23234.77,2023-05-19,14
1512,True,Wage,Local Shop,Operator,12573.69,2023-01-19,20
4546,True,Self,Infosys,Operator,14196.73,2023-05-01,22
1419,True,Wage,Flipkart,Analyst,21891.77,2023-04-02,10
799,True,Wage,Infosys,Associate,10272.18,2023-01-06,9
7609,True,Wage,Flipkart,Operator,17058.91,2023-02-06,20
2358,True,Wage,Infosys,Driver,18995.09,2023-01-23,9
6135,True,Wage,TCS,Operator,23515.65,2023-02-22,17
8221,True,Wage,Local Shop,Analyst,12515.18,2023-01-04,16
1942,True,Self,TCS,Analyst,13342.98,2023-02-13,23
5483,True,Wage,Infosys,Driver,16281.31,2023-01-19,9
3232,True,Self,TCS,Operator,23871.34,2023-01-15,13
3628,True,Self,TCS,Driver,18541.47,2023-03-10,9
9203,True,Self,Flipkart,Driver,14658.53,2023-05-07,18
9612,True,Wage,Amazon,Driver,23635.45,2023-03-29,13
904,True,Wage,Infosys,Driver,18059.22,2023-01-25,11
6157,True,Wage,TCS,Driver,11365.85,2023-04-02,10
9289,True,Wage,Infosys,Analyst,20865.8,2023-01-09,23
949,True,Wage,Infosys,Operator,12030.08,2023-01-18,14
3337,True,Wage,Infosys,Driver,10736.96,2023-01-29,24
9542,True,Wage,Local Shop,Associate,18188.12,2023-02-12,20
3527,True,Wage,Infosys,Associate,22576.17,2023-02-02,16
3083,True,Self,Flipkart,Associate,20336.42,2023-01-12,24
3894,True,Wage,TCS,Driver,18646.55,2023-04-06,7
863,True,Self,Flipkart,Associate,13378.96,2023-02-16,20
2927,True,Self,TCS,Driver,16439.9,2023-01-14,21
3860,True,Self,TCS,Analyst,17980.26,2023-05-19,21
8183,True,Wage,Amazon,Associate,24069.04,2023-04-06,12
6269,True,Self,Amazon,Driver,10803.96,2023-01-19,22
9667,True,Wage,Flipkart,Operator,12344.02,2023-02-09,23
983,True,Self,Infosys,Operator,23171.54,2023-02-12,8
9949,True,Wage,Infosys,Driver,21163.56,2023-05-27,11
7052,True,Self,Flipkart,Operator,10942.03,2023-01-18,18
6014,True,Self,Infosys,Driver,24596.54,2023-05-29,17
993,True,Self,Amazon,Driver,13382.01,2023-01-01,12
7502,True,Wage,TCS,Driver,15925.42,2023-02-18,22
8852,True,Self,TCS,Driver,17642.57,2023-01-27,24
4207,True,Wage,Flipkart,Operator,16128.71,2023-04-01,10
5212,True,Self,TCS,Operator,16733.12,2023-03-29,15
3977,True,Self,TCS,Driver,15204.84,2023-05-16,18
2757,True,Self,Local Shop,Operator,15426.35,2023-03-22,9
4797,True,Wage,Infosys,Operator,16582.44,2023-02-06,23
7407,True,Wage,Local Shop,Associate,16618.37,2023-02-16,7
2679,True,Wage,Flipkart,Analyst,23541.87,2023-02-23,7
2466,True,Self,Amazon,Associate,10214.74,2023-02-15,19
2576,True,Self,Local Shop,Associate,16922.6,2023-02-14,21
3076,True,Self,Local Shop,Associate,17529.88,2023-05-03,8
698,True,Wage,Flipkart,Associate,14228.74,2023-02-02,21
7469,True,Self,Local Shop,Analyst,18042.73,2023-05-13,19
8767,True,Self,Local Shop,Analyst,12820.75,2023-02-14,18
1294,True,Wage,Amazon,Associate,10775.82,2023-02-07,13
1383,True,Self,Local Shop,Driver,12763.49,2023-04-16,9
5032,True,Self,Local Shop,Driver,21798.59,2023-01-19,7
2015,True,Self,Local Shop,Operator,22651.71,2023-03-23,15
9842,True,Self,Local Shop,Associate,24470.93,2023-03-22,17
3483,True,Self,Flipkart,Analyst,21235.28,2023-03-15,22
3868,True,Wage,Infosys,Analyst,18816.83,2023-05-26,20
4961,True,Self,TCS,Associate,13860.74,2023-03-10,18
5911,True,Self,TCS,Operator,13409.69,2023-02-11,22
5787,True,Self,TCS,Driver,11241.72,2023-02-03,21
2677,True,Wage,Amazon,Operator,18079.15,2023-04-14,24
941,True,Self,Local Shop,Analyst,18026.45,2023-02-08,11
7625,True,Self,Flipkart,Associate,17566.21,2023-04-28,16
6779,True,Self,Local Shop,Analyst,16030.32,2023-05-31,9
4771,True,Self,Amazon,Associate,21004.38,2023-04-13,18
6758,True,Self,Infosys,Driver,13768.83,2023-02-03,6
9295,True,Self,Local Shop,Analyst,19319.63,2023-05-16,10
3141,True,Self,Amazon,Associate,20122.04,2023-03-10,23
1816,True,Wage,Infosys,Associate,11808.37,2023-03-17,16
3450,True,Self,Infosys,Operator,21480.68,2023-03-03,8
9869,True,Self,Flipkart,Analyst,12321.91,2023-03-20,9
7094,True,Self,Flipkart,Associate,20351.97,2023-03-03,21
9978,True,Wage,Infosys,Analyst,22978.05,2023-02-24,13
6142,True,Wage,TCS,Analyst,16326.56,2023-02-28,19
9292,True,Self,TCS,Analyst,22102.46,2023-04-07,17
1662,True,Wage,Amazon,Analyst,24197.74,2023-05-16,17
5572,True,Self,Amazon,Operator,14267.97,2023-02-18,22
5943,True,Wage,Local Shop,Analyst,14491.21,2023-05-06,21
5859,True,Self,Local Shop,Associate,13123.35,2023-03-30,19
9151,True,Self,Flipkart,Operator,22306.71,2023-04-04,20
6683,True,Wage,Infosys,Operator,20563.45,2023-05-18,19
2580,True,Wage,TCS,Analyst,23719.09,2023-03-24,24
5042,True,Self,Local Shop,Associate,17157.18,2023-03-22,12
9865,True,Self,Local Shop,Analyst,20198.3,2023-01-05,10
7156,True,Self,Local Shop,Operator,20111.1,2023-03-09,24
7352,True,Wage,Local Shop,Operator,18640.04,2023-02-21,11
6205,True,Wage,Amazon,Associate,13152.62,2023-05-02,14
7278,True,Self,Amazon,Analyst,15300.56,2023-05-16,15
2101,True,Self,Amazon,Associate,16212.52,2023-01-24,23
7443,True,Self,Infosys,Associate,21356.41,2023-04-15,11
2177,True,Self,Flipkart,Associate,16043.59,2023-03-24,18
5479,True,Wage,TCS,Associate,23684.61,2023-03-09,16
5994,True,Wage,Infosys,Associate,14094.59,2023-03-12,12
1592,True,Wage,Amazon,Associate,23842.03,2023-03-29,6
6766,True,Wage,Infosys,Operator,17096.12,2023-05-08,11
8846,True,Wage,TCS,Associate,21944.39,2023-01-21,8
8764,True,Wage,TCS,Associate,15614.23,2023-02-18,19
3716,True,Wage,TCS,Associate,21334.74,2023-03-07,14
331,True,Wage,Flipkart,Associate,16872.43,2023-05-15,23
1386,True,Wage,Local Shop,Associate,20618.39,2023-05-18,21
4867,True,Self,TCS,Driver,10537.15,2023-01-18,15
8155,True,Self,Flipkart,Operator,19870.6,2023-04-30,24
5257,True,Wage,Flipkart,Analyst,23968.86,2023-01-14,13
9736,True,Wage,Infosys,Analyst,15550.69,2023-02-26,11
3239,True,Wage,Amazon,Associate,13612.61,2023-04-29,24
559,True,Wage,Infosys,Analyst,21139.3,2023-04-27,11
7686,True,Self,Amazon,Operator,23134.41,2023-01-06,7
4970,True,Wage,TCS,Driver,16121.12,2023-02-16,7
7715,True,Self,Local Shop,Driver,21219.5,2023-05-14,6
6325,True,Self,Infosys,Associate,24017.08,2023-02-15,21
1545,True,Self,Flipkart,Associate,10104.25,2023-03-28,14
6610,True,Self,Infosys,Analyst,11632.66,2023-04-16,17
9683,True,Self,Local Shop,Associate,10075.06,2023-05-17,22
8314,True,Wage,Local Shop,Associate,12844.1,2023-05-05,14
4046,True,Wage,Infosys,Driver,22315.45,2023-05-17,12
7658,True,Wage,Amazon,Analyst,19487.37,2023-03-23,11
3835,True,Self,Local Shop,Associate,11698.87,2023-05-06,18
6372,True,Wage,Infosys,Analyst,10384.82,2023-02-08,18
960,True,Wage,Amazon,Operator,21385.39,2023-03-14,16
266,True,Wage,Flipkart,Operator,12208.19,2023-01-28,14
2044,True,Wage,TCS,Operator,12613.51,2023-02-22,12
5218,True,Self,Amazon,Associate,11680.59,2023-01-15,14
9718,True,Self,TCS,Driver,19993.61,2023-01-16,22
2496,True,Self,Amazon,Driver,13488.69,2023-02-15,21
4491,True,Wage,TCS,Associate,10462.54,2023-05-01,10
6592,True,Self,Amazon,Operator,15321.07,2023-02-15,10
8103,True,Wage,TCS,Analyst,21589.89,2023-03-30,6
7806,True,Self,Flipkart,Analyst,22205.03,2023-01-02,6
1608,True,Wage,Infosys,Analyst,13498.27,2023-04-19,16
7037,True,Self,TCS,Analyst,20589.72,2023-03-03,11
7770,True,Self,TCS,Analyst,14912.13,2023-05-02,24
47,True,Wage,TCS,Analyst,16237.81,2023-01-27,9
6453,True,Wage,TCS,Driver,16593.48,2023-04-20,13
9020,True,Self,Local Shop,Associate,21805.32,2023-01-12,12
5624,True,Self,Amazon,Analyst,12566.2,2023-02-17,7
945,True,Self,Local Shop,Operator,17152.72,2023-02-14,20
8638,True,Self,Infosys,Associate,18867.61,2023-03-30,21
1182,True,Wage,Flipkart,Associate,20146.01,2023-02-17,8
6457,True,Wage,TCS,Associate,11273.39,2023-02-11,7
3346,True,Self,Local Shop,Operator,17793.47,2023-03-15,24
7839,True,Self,Infosys,Analyst,24647.98,2023-02-20,21
4536,True,Wage,Infosys,Analyst,18632.89,2023-02-25,17
9454,True,Self,Infosys,Associate,11457.04,2023-01-19,18
2774,True,Wage,Local Shop,Driver,12078.45,2023-03-25,21
7358,True,Wage,Local Shop,Driver,22089.02,2023-02-22,10
6548,True,Wage,Infosys,Associate,20798.34,2023-01-30,20
886,True,Self,Amazon,Analyst,13474.95,2023-02-26,13
5846,True,Wage,Local Shop,Driver,15189.47,2023-04-12,14
8611,True,Self,Amazon,Associate,21770.68,2023-04-26,22
3689,True,Wage,Flipkart,Associate,16618.65,2023-01-23,16
9472,True,Wage,Local Shop,Associate,11793.39,2023-04-04,12
3309,True,Self,TCS,Operator,23496.2,2023-01-21,6
6490,True,Self,Flipkart,Driver,15274.36,2023-05-31,9
2464,True,Wage,Infosys,Associate,13150.5,2023-03-29,6
6452,True,Self,TCS,Driver,16031.08,2023-02-26,17
8588,True,Wage,TCS,Operator,22749.43,2023-05-10,16
1761,True,Self,Infosys,Operator,23397.95,2023-04-25,22
2220,True,Self,Flipkart,Associate,20375.41,2023-02-10,9
2806,True,Self,TCS,Operator,22216.18,2023-01-29,16
4381,True,Wage,Flipkart,Driver,12311.95,2023-01-30,21
1127,True,Wage,Infosys,Driver,16466.26,2023-03-15,16
8574,True,Wage,Amazon,Driver,14985.9,2023-01-05,10
1812,True,Wage,Local Shop,Operator,21426.22,2023-02-02,23
1099,True,Wage,TCS,Analyst,23481.93,2023-03-16,6
4838,True,Self,Local Shop,Analyst,11783.3,2023-03-29,9
3753,True,Self,Flipkart,Associate,19286.87,2023-05-01,19
5832,True,Wage,Infosys,Driver,11200.25,2023-01-04,15
3449,True,Self,Flipkart,Driver,17574.12,2023-02-15,11
4502,True,Self,Local Shop,Operator,12875.97,2023-05-14,15
1793,True,Wage,Amazon,Operator,24757.21,2023-02-07,8
1352,True,Wage,Flipkart,Operator,19343.54,2023-01-16,23
3326,True,Wage,Amazon,Associate,17514.52,2023-02-18,15
9056,True,Self,Local Shop,Driver,23403.34,2023-02-17,24
6708,True,Wage,Flipkart,Analyst,24025.24,2023-04-12,10
9572,True,Wage,Amazon,Associate,10161.45,2023-01-18,17
9956,True,Wage,TCS,Associate,23742.84,2023-05-30,22
996,True,Wage,Infosys,Driver,21439.1,2023-01-07,7
9332,True,Wage,Flipkart,Analyst,16027.3,2023-01-06,23
4623,True,Self,Amazon,Analyst,20389.05,2023-03-04,6
8285,True,Self,TCS,Analyst,10194.56,2023-02-17,6
9816,True,Self,Local Shop,Driver,15442.5,2023-01-03,23
5379,True,Wage,Amazon,Analyst,19511.8,2023-02-05,19
3188,True,Wage,TCS,Driver,11052.56,2023-01-16,12
2800,True,Wage,Amazon,Analyst,17301.0,2023-05-09,12
8049,True,Wage,Flipkart,Analyst,18174.61,2023-01-31,22
9731,True,Self,Local Shop,Associate,23385.19,2023-02-02,16
8004,True,Self,Amazon,Driver,20227.22,2023-04-28,14
7796,True,Self,Amazon,Driver,20310.95,2023-05-04,17
4558,True,Self,Infosys,Analyst,11926.34,2023-02-10,11
4960,True,Self,Amazon,Associate,24060.69,2023-02-14,10
3248,True,Wage,Amazon,Driver,19251.74,2023-03-24,21
4865,True,Self,Amazon,Associate,16182.56,2023-01-09,9
3778,True,Self,Infosys,Operator,17964.04,2023-03-07,24
3871,True,Self,Amazon,Driver,11659.84,2023-05-22,8
2348,True,Wage,TCS,Associate,16731.36,2023-03-17,10
4827,True,Wage,Flipkart,Analyst,22240.01,2023-04-12,20
3439,True,Wage,TCS,Driver,17463.76,2023-04-13,23
6996,True,Wage,Amazon,Driver,18672.44,2023-01-15,10
4135,True,Wage,Infosys,Associate,24792.14,2023-05-22,7
6268,True,Wage,TCS,Analyst,12366.96,2023-02-23,11
4816,True,Self,Infosys,Analyst,21589.2,2023-01-18,23
7229,True,Wage,Local Shop,Driver,13933.59,2023-03-27,20
7659,True,Wage,Flipkart,Operator,22938.77,2023-01-28,24
7666,True,Wage,Amazon,Analyst,17802.49,2023-02-04,18
8215,True,Wage,Infosys,Driver,14172.74,2023-03-09,21
1650,True,Wage,TCS,Driver,20923.44,2023-01-27,24
2065,True,Self,Local Shop,Operator,18734.65,2023-03-02,13
4515,True,Wage,Amazon,Driver,11630.26,2023-05-08,17
1784,True,Self,TCS,Associate,13066.31,2023-01-14,14
9241,True,Wage,Local Shop,Driver,21231.33,2023-03-17,9
3057,True,Wage,Local Shop,Operator,24143.38,2023-04-23,13
1367,True,Self,Local Shop,Associate,11036.62,2023-05-15,9
8502,True,Wage,Amazon,Associate,15385.32,2023-02-26,16
1581,True,Wage,Infosys,Analyst,14665.89,2023-03-13,15
3481,True,Self,Infosys,Associate,14066.12,2023-01-22,21
7699,True,Wage,Infosys,Analyst,13741.0,2023-01-13,13
764,True,Self,Amazon,Analyst,24045.07,2023-03-04,23
7426,True,Wage,Amazon,Operator,21022.81,2023-05-09,11
2306,True,Wage,Amazon,Associate,21340.51,2023-05-20,8
3026,True,Wage,TCS,Analyst,13391.3,2023-05-02,14
6661,True,Self,TCS,Driver,16192.47,2023-03-11,22
9584,True,Wage,TCS,Operator,19124.55,2023-03-30,24
1821,True,Wage,TCS,Associate,21273.11,2023-01-25,20
8167,True,Wage,Infosys,Associate,16401.45,2023-05-20,14
6497,True,Wage,TCS,Driver,24005.35,2023-05-14,19
4765,True,Self,Amazon,Operator,18462.33,2023-02-24,7
9701,True,Wage,Infosys,Driver,22571.11,2023-05-04,8
3760,True,Self,Local Shop,Associate,20568.24,2023-03-21,19
8480,True,Wage,Flipkart,Driver,24870.89,2023-01-19,18
3380,True,Self,TCS,Operator,11067.73,2023-03-20,22
3091,True,Self,Infosys,Operator,22555.66,2023-05-28,10
8321,True,Wage,Amazon,Associate,11078.53,2023-01-19,15
3212,True,Self,Flipkart,Driver,14736.0,2023-03-22,14
8570,True,Wage,Amazon,Operator,22258.75,2023-02-20,12
3124,True,Self,Local Shop,Analyst,16791.94,2023-01-17,15
4794,True,Self,Local Shop,Associate,16602.48,2023-04-12,6
1473,True,Wage,Local Shop,Associate,21351.3,2023-05-11,23
7918,True,Wage,TCS,Driver,11120.47,2023-04-07,15
9338,True,Wage,Infosys,Operator,21582.32,2023-01-05,17
6979,True,Wage,Infosys,Driver,19122.25,2023-03-26,10
914,True,Wage,Local Shop,Driver,23658.77,2023-04-09,11
2904,True,Wage,TCS,Associate,11759.59,2023-02-23,24
7411,True,Self,Amazon,Analyst,12900.83,2023-02-15,16
288,True,Wage,Flipkart,Operator,13258.81,2023-05-22,22
6691,True,Wage,TCS,Analyst,21853.34,2023-03-24,8
6444,True,Wage,Flipkart,Driver,23115.84,2023-02-06,20
6775,True,Self,Infosys,Driver,13504.18,2023-03-14,8
9829,True,Self,Infosys,Analyst,13946.64,2023-04-04,8
1814,True,Self,Infosys,Driver,10625.16,2023-02-01,8
472,True,Self,TCS,Operator,23380.66,2023-05-27,15
9861,True,Self,Local Shop,Operator,21382.22,2023-05-14,11
1704,True,Self,TCS,Operator,10337.31,2023-04-12,22
4770,True,Wage,Flipkart,Associate,20860.52,2023-02-19,23
772,True,Self,Infosys,Driver,23215.87,2023-03-02,21
207,True,Self,Flipkart,Driver,18036.86,2023-03-15,22
8748,True,Wage,TCS,Driver,10056.37,2023-01-12,9
3138,True,Self,Local Shop,Operator,15523.05,2023-02-27,16
6373,True,Self,TCS,Associate,15069.87,2023-01-18,24
9046,True,Self,Amazon,Analyst,24116.9,2023-03-12,16
7368,True,Self,Local Shop,Associate,18317.65,2023-01-18,19
3964,True,Wage,Local Shop,Driver,22104.92,2023-05-20,21
3018,True,Self,TCS,Analyst,15963.76,2023-04-24,8
4367,True,Self,Infosys,Analyst,20101.69,2023-01-19,11
7767,True,Wage,Flipkart,Associate,17160.84,2023-05-30,13
2852,True,Self,Amazon,Associate,15093.2,2023-04-12,21
8033,True,Self,Local Shop,Analyst,16706.28,2023-01-24,22
4487,True,Self,TCS,Associate,18913.5,2023-02-14,18
5417,True,Self,Local Shop,Analyst,14275.46,2023-02-23,7
548,True,Self,Infosys,Operator,18987.44,2023-02-27,6
4923,True,Self,Amazon,Analyst,16019.06,2023-04-06,11
4378,True,Wage,Flipkart,Driver,11627.26,2023-05-11,15
2203,True,Self,Amazon,Associate,21370.21,2023-05-12,23
5400,True,Self,Local Shop,Operator,13516.23,2023-05-09,9
5061,True,Self,Local Shop,Associate,14381.69,2023-04-08,19
7206,True,Self,Flipkart,Operator,18683.49,2023-04-16,9
5141,True,Self,TCS,Analyst,18769.07,2023-03-17,12
6642,True,Self,Infosys,Driver,19712.27,2023-01-17,12
258,True,Self,Local Shop,Driver,17609.83,2023-01-05,22
5103,True,Self,TCS,Driver,14101.38,2023-05-11,16
8286,True,Wage,TCS,Driver,11109.64,2023-04-11,6
1575,True,Wage,Amazon,Driver,16050.54,2023-05-24,13
2340,True,Wage,Flipkart,Analyst,15654.56,2023-01-15,10
3561,True,Wage,Amazon,Driver,23829.83,2023-01-18,24
7046,True,Wage,TCS,Operator,22561.44,2023-04-25,19
4388,True,Self,Local Shop,Operator,15028.68,2023-03-03,23
6400,True,Wage,Flipkart,Driver,24239.86,2023-04-03,14
8284,True,Self,Local Shop,Analyst,23026.7,2023-02-12,12
5068,True,Wage,Infosys,Operator,20728.32,2023-02-16,22
4320,True,Wage,TCS,Associate,15329.09,2023-03-02,8
4751,True,Self,Infosys,Associate,19254.79,2023-01-18,21
1051,True,Self,Flipkart,Associate,14826.75,2023-05-13,19
9215,True,Wage,TCS,Driver,10812.72,2023-05-10,18
4881,True,Self,Amazon,Operator,12834.56,2023-04-01,6
1764,True,Self,Amazon,Associate,14993.41,2023-03-06,18
6789,True,Wage,Local Shop,Associate,21897.85,2023-01-05,10
4531,True,Self,Amazon,Driver,14880.52,2023-02-10,8
1932,True,Wage,Amazon,Operator,13053.73,2023-05-30,20
9205,True,Wage,Amazon,Associate,18241.72,2023-01-15,15
172,True,Wage,Infosys,Analyst,18240.84,2023-04-18,17
2910,True,Self,Local Shop,Driver,23046.06,2023-05-25,7
8190,True,Self,Infosys,Operator,24116.8,2023-03-22,24
2809,True,Wage,Amazon,Driver,10372.86,2023-01-03,11
7128,True,Wage,Amazon,Associate,15934.61,2023-02-05,12
3342,True,Wage,Amazon,Driver,20657.34,2023-05-18,13
5588,True,Self,Amazon,Operator,20319.49,2023-01-25,21
4619,True,Self,Amazon,Analyst,10001.27,2023-04-18,17
6481,True,Self,Amazon,Driver,11983.96,2023-05-01,17
2590,True,Wage,Amazon,Operator,13612.91,2023-05-19,20
929,True,Wage,Flipkart,Associate,24134.41,2023-05-04,14
9058,True,Wage,Flipkart,Analyst,14321.68,2023-04-21,10
1031,True,Wage,TCS,Operator,22231.18,2023-01-25,14
2372,True,Self,TCS,Driver,22599.17,2023-05-22,18
3617,True,Self,Local Shop,Associate,12994.61,2023-01-15,14
4624,True,Self,TCS,Driver,17770.41,2023-04-21,21
1797,True,Self,Local Shop,Analyst,21660.14,2023-03-18,18
1354,True,Self,TCS,Driver,24806.08,2023-03-24,7
6689,True,Wage,Amazon,Operator,19794.3,2023-02-07,23
4243,True,Wage,TCS,Analyst,22873.9,2023-04-16,17
4361,True,Self,Infosys,Operator,11621.37,2023-02-18,13
3687,True,Wage,Infosys,Analyst,18515.34,2023-03-10,15
7889,True,Wage,TCS,Driver,15237.59,2023-02-01,17
3462,True,Wage,TCS,Analyst,10225.37,2023-01-22,19
1918,True,Self,TCS,Associate,12548.38,2023-04-27,14
4227,True,Self,TCS,Driver,22950.12,2023-05-18,16
466,True,Wage,Flipkart,Analyst,19641.78,2023-01-08,23
7444,True,Wage,Amazon,Analyst,11437.52,2023-03-27,14
4252,True,Wage,Local Shop,Operator,20806.0,2023-01-06,11
7362,True,Self,Flipkart,Associate,10604.97,2023-04-07,20
544,True,Wage,Amazon,Analyst,16304.15,2023-05-30,10
8106,True,Wage,TCS,Operator,24446.62,2023-04-16,23
1209,True,Self,Amazon,Operator,24554.15,2023-01-27,14
7447,True,Wage,TCS,Associate,23591.61,2023-05-16,10
8861,True,Wage,Local Shop,Associate,23126.08,2023-01-23,8
9222,True,Self,Flipkart,Associate,17307.7,2023-04-02,11
8921,True,Wage,Flipkart,Operator,16553.14,2023-03-06,15
42,True,Wage,Amazon,Operator,18002.0,2023-05-02,17
1000,True,Self,TCS,Associate,15483.45,2023-04-01,8
7077,True,Wage,Local Shop,Operator,16318.78,2023-04-20,9
4550,True,Wage,Infosys,Associate,23059.12,2023-02-20,20
9452,True,Self,Flipkart,Operator,17039.89,2023-04-22,14
8437,True,Self,Local Shop,Operator,16777.02,2023-03-19,7
2383,True,Self,Infosys,Analyst,14618.31,2023-05-24,22
7639,True,Wage,Infosys,Operator,10667.06,2023-05-04,18
3795,True,Self,Flipkart,Driver,18627.96,2023-01-23,7
4873,True,Self,Infosys,Driver,23476.95,2023-01-10,12
