beneficiary_id,feedback_text,rating,feedback_date,sentiment_score
8241,Very helpful,5,2023-06-14T15:00:00,0.74
8242,Very helpful,3,2023-06-20T09:00:00,0.94
8243,Could be better,4,2023-06-12T18:00:00,0.83
8244,Could be better,4,2023-06-07T12:00:00,0.7
8245,Could be better,5,2023-06-22T10:00:00,0.3
8246,Very helpful,4,2023-06-14T12:00:00,0.93
8247,Too fast,3,2023-06-25T14:00:00,0.86
8248,Excellent content,4,2023-06-03T17:00:00,0.39
8249,Could be better,4,2023-06-18T11:00:00,0.92
8250,Could be better,3,2023-06-04T12:00:00,0.92
8251,Excellent content,4,2023-06-20T09:00:00,0.7
8252,Excellent content,4,2023-06-03T12:00:00,0.74
8253,Too fast,4,2023-06-14T11:00:00,0.42
8254,Excellent content,3,2023-06-28T13:00:00,0.39
8255,Excellent content,5,2023-06-20T12:00:00,0.93
8256,Very helpful,4,2023-06-16T10:00:00,0.48
8257,Could be better,4,2023-06-20T10:00:00,0.48
8258,Very helpful,4,2023-06-11T16:00:00,0.52
8259,Excellent content,5,2023-06-05T16:00:00,0.74
8260,Could be better,5,2023-06-18T14:00:00,0.41
8261,Too fast,3,2023-06-22T15:00:00,0.45
8262,Could be better,4,2023-06-11T16:00:00,0.84
8263,Very helpful,4,2023-06-04T13:00:00,0.69
8264,Very helpful,4,2023-06-04T11:00:00,0.49
8265,Excellent content,4,2023-06-27T18:00:00,0.78
8266,Very helpful,5,2023-06-12T09:00:00,0.78
8267,Excellent content,4,2023-06-21T10:00:00,0.67
8268,Too fast,4,2023-06-21T16:00:00,0.95
8269,Could be better,4,2023-06-17T18:00:00,0.69
8270,Very helpful,2,2023-06-28T16:00:00,0.9
8271,Could be better,2,2023-06-07T15:00:00,0.55
8272,Excellent content,4,2023-06-21T15:00:00,0.59
8273,Very helpful,4,2023-06-27T15:00:00,0.54
8274,Very helpful,4,2023-06-13T09:00:00,0.88
8275,Excellent content,5,2023-06-05T09:00:00,0.48
8276,Too fast,3,2023-06-26T10:00:00,0.61
8277,Could be better,3,2023-06-21T10:00:00,0.65
8278,Too fast,4,2023-06-21T17:00:00,0.66
8279,Very helpful,5,2023-06-22T11:00:00,0.41
8280,Very helpful,2,2023-06-03T12:00:00,0.6
8281,Very helpful,3,2023-06-24T14:00:00,0.87
8282,Excellent content,2,2023-06-21T15:00:00,0.93
8283,Very helpful,4,2023-06-13T15:00:00,0.63
8284,Too fast,2,2023-06-28T15:00:00,0.76
8285,Could be better,5,2023-06-08T13:00:00,0.7
8286,Excellent content,3,2023-06-02T15:00:00,0.3
8287,Could be better,3,2023-06-15T16:00:00,0.62
8288,Very helpful,4,2023-06-03T18:00:00,0.53
8289,Could be better,4,2023-06-11T13:00:00,0.55
8290,Very helpful,3,2023-06-28T17:00:00,0.76
8291,Excellent content,4,2023-06-11T09:00:00,0.52
8292,Very helpful,4,2023-06-18T16:00:00,0.81
8293,Very helpful,2,2023-06-24T15:00:00,0.91
8294,Too fast,4,2023-06-06T09:00:00,0.9
8295,Very helpful,4,2023-06-14T09:00:00,0.37
8296,Excellent content,4,2023-06-01T13:00:00,0.74
8297,Too fast,3,2023-06-12T09:00:00,0.34
8298,Excellent content,4,2023-06-07T18:00:00,0.74
8299,Excellent content,5,2023-06-12T09:00:00,0.4
8300,Could be better,5,2023-06-26T16:00:00,0.37
8301,Excellent content,3,2023-06-26T12:00:00,0.84
8302,Very helpful,4,2023-06-02T10:00:00,0.63
8303,Excellent content,5,2023-06-07T14:00:00,0.86
8304,Too fast,4,2023-06-13T17:00:00,0.81
8305,Could be better,4,2023-06-07T15:00:00,0.39
8306,Very helpful,4,2023-06-05T09:00:00,0.31
8307,Too fast,4,2023-06-26T11:00:00,0.7
8308,Too fast,3,2023-06-15T10:00:00,0.43
8309,Very helpful,4,2023-06-10T12:00:00,0.6
8310,Could be better,5,2023-06-02T18:00:00,0.7
8311,Excellent content,4,2023-06-01T17:00:00,0.56
8312,Very helpful,4,2023-06-19T11:00:00,0.94
8313,Very helpful,5,2023-06-28T15:00:00,0.75
8314,Could be better,4,2023-06-14T11:00:00,0.88
8315,Could be better,3,2023-06-27T10:00:00,0.92
8316,Could be better,4,2023-06-17T09:00:00,0.76
8317,Excellent content,5,2023-06-03T11:00:00,0.78
8318,Very helpful,5,2023-06-11T11:00:00,0.83
8319,Too fast,4,2023-06-16T15:00:00,0.7
8320,Could be better,4,2023-06-10T11:00:00,0.72
8321,Too fast,5,2023-06-04T10:00:00,0.89
8322,Excellent content,2,2023-06-26T16:00:00,0.66
8323,Very helpful,4,2023-06-05T18:00:00,0.37
8324,Could be better,4,2023-06-19T12:00:00,0.84
8325,Too fast,4,2023-06-21T11:00:00,0.79
8326,Very helpful,4,2023-06-07T16:00:00,0.87
8327,Could be better,4,2023-06-07T16:00:00,0.39
8328,Too fast,2,2023-06-17T17:00:00,0.38
8329,Too fast,5,2023-06-26T16:00:00,0.61
8330,Very helpful,3,2023-06-24T09:00:00,0.45
8331,Very helpful,4,2023-06-23T10:00:00,0.57
8332,Excellent content,3,2023-06-23T10:00:00,0.33
8333,Very helpful,4,2023-06-01T13:00:00,0.39
8334,Very helpful,3,2023-06-15T17:00:00,0.88
8335,Excellent content,3,2023-06-24T16:00:00,0.85
8336,Too fast,4,2023-06-28T11:00:00,0.81
8337,Too fast,4,2023-06-26T11:00:00,0.76
8338,Excellent content,4,2023-06-17T12:00:00,0.57
8339,Excellent content,2,2023-06-22T18:00:00,0.76
8340,Excellent content,3,2023-06-21T17:00:00,0.74
8341,Very helpful,3,2023-06-21T18:00:00,0.5
8342,Too fast,5,2023-06-01T16:00:00,0.33
8343,Could be better,5,2023-06-08T09:00:00,0.36
8344,Excellent content,5,2023-06-15T09:00:00,0.75
8345,Too fast,5,2023-06-24T13:00:00,0.39
8346,Very helpful,2,2023-06-01T16:00:00,0.69
8347,Very helpful,3,2023-06-27T16:00:00,0.9
8348,Too fast,4,2023-06-03T15:00:00,0.8
8349,Excellent content,3,2023-06-02T12:00:00,0.8
8350,Very helpful,2,2023-06-14T13:00:00,0.87
8351,Very helpful,2,2023-06-19T17:00:00,0.89
8352,Could be better,4,2023-06-16T10:00:00,0.85
8353,Very helpful,2,2023-06-09T15:00:00,0.79
8354,Too fast,3,2023-06-13T14:00:00,0.8
8355,Too fast,5,2023-06-09T18:00:00,0.83
8356,Very helpful,5,2023-06-18T09:00:00,0.31
8357,Could be better,5,2023-06-04T12:00:00,0.9
8358,Very helpful,4,2023-06-03T15:00:00,0.84
8359,Too fast,4,2023-06-28T18:00:00,0.9
8360,Very helpful,4,2023-06-13T15:00:00,0.59
8361,Very helpful,5,2023-06-19T12:00:00,0.46
8362,Excellent content,4,2023-06-18T14:00:00,0.63
8363,Could be better,4,2023-06-04T16:00:00,0.71
8364,Very helpful,5,2023-06-11T11:00:00,0.83
8365,Too fast,4,2023-06-07T12:00:00,0.78
8366,Excellent content,5,2023-06-10T11:00:00,0.31
8367,Could be better,4,2023-06-01T10:00:00,0.78
8368,Very helpful,2,2023-06-08T18:00:00,0.53
8369,Excellent content,5,2023-06-15T16:00:00,0.63
8370,Very helpful,4,2023-06-10T12:00:00,0.9
8371,Excellent content,4,2023-06-20T13:00:00,0.82
8372,Too fast,3,2023-06-17T09:00:00,0.85
8373,Very helpful,5,2023-06-27T14:00:00,0.43
8374,Too fast,5,2023-06-03T16:00:00,0.4
8375,Very helpful,3,2023-06-24T17:00:00,0.37
8376,Very helpful,5,2023-06-22T11:00:00,0.81
8377,Too fast,3,2023-06-06T11:00:00,0.37
8378,Too fast,2,2023-06-19T14:00:00,0.39
8379,Could be better,4,2023-06-06T18:00:00,0.48
8380,Excellent content,3,2023-06-24T16:00:00,0.66
8381,Could be better,4,2023-06-02T18:00:00,0.31
8382,Excellent content,4,2023-06-28T15:00:00,0.3
8383,Could be better,4,2023-06-13T12:00:00,0.31
8384,Could be better,2,2023-06-06T13:00:00,0.72
8385,Too fast,5,2023-06-28T09:00:00,0.7
8386,Very helpful,5,2023-06-17T14:00:00,0.38
8387,Excellent content,3,2023-06-22T12:00:00,0.53
8388,Excellent content,3,2023-06-22T16:00:00,0.44
8389,Too fast,4,2023-06-01T16:00:00,0.67
8390,Excellent content,4,2023-06-04T11:00:00,0.56
8391,Very helpful,5,2023-06-24T10:00:00,0.54
8392,Could be better,4,2023-06-27T14:00:00,0.87
8393,Could be better,5,2023-06-14T15:00:00,0.36
8394,Excellent content,5,2023-06-21T10:00:00,0.34
8395,Could be better,5,2023-06-05T16:00:00,0.4
8396,Very helpful,4,2023-06-24T09:00:00,0.58
8397,Excellent content,4,2023-06-13T12:00:00,0.8
8398,Could be better,4,2023-06-19T12:00:00,0.64
8399,Very helpful,4,2023-06-02T10:00:00,0.94
8400,Excellent content,4,2023-06-20T11:00:00,0.66
8401,Excellent content,4,2023-06-03T12:00:00,0.7
8402,Too fast,5,2023-06-21T10:00:00,0.87
8403,Could be better,4,2023-06-07T11:00:00,0.91
8404,Too fast,3,2023-06-04T15:00:00,0.6
8405,Very helpful,5,2023-06-18T16:00:00,0.78
8406,Very helpful,4,2023-06-10T10:00:00,0.91
8407,Could be better,4,2023-06-09T13:00:00,0.7
8408,Could be better,5,2023-06-17T16:00:00,0.71
8409,Too fast,4,2023-06-04T11:00:00,0.52
8410,Too fast,4,2023-06-06T16:00:00,0.72
8411,Very helpful,5,2023-06-26T13:00:00,0.88
8412,Very helpful,4,2023-06-12T09:00:00,0.58
8413,Could be better,3,2023-06-07T15:00:00,0.64
8414,Could be better,2,2023-06-10T14:00:00,0.54
8415,Could be better,4,2023-06-26T14:00:00,0.66
8416,Could be better,4,2023-06-08T10:00:00,0.75
8417,Too fast,3,2023-06-01T12:00:00,0.42
8418,Excellent content,5,2023-06-02T15:00:00,0.57
8419,Excellent content,5,2023-06-09T16:00:00,0.6
8420,Too fast,2,2023-06-11T17:00:00,0.42
8421,Could be better,5,2023-06-27T16:00:00,0.67
8422,Excellent content,2,2023-06-05T18:00:00,0.67
8423,Could be better,4,2023-06-27T12:00:00,0.45
8424,Very helpful,4,2023-06-24T16:00:00,0.31
8425,Excellent content,5,2023-06-07T15:00:00,0.43
8426,Very helpful,5,2023-06-26T12:00:00,0.82
8427,Too fast,3,2023-06-21T09:00:00,0.68
8428,Could be better,4,2023-06-18T14:00:00,0.74
8429,Could be better,3,2023-06-21T18:00:00,0.57
8430,Too fast,4,2023-06-21T10:00:00,0.58
8431,Too fast,4,2023-06-25T16:00:00,0.76
8432,Too fast,4,2023-06-11T14:00:00,0.69
8433,Excellent content,2,2023-06-23T09:00:00,0.84
8434,Excellent content,4,2023-06-01T09:00:00,0.37
8435,Could be better,4,2023-06-15T11:00:00,0.72
8436,Excellent content,4,2023-06-16T14:00:00,0.32
8437,Too fast,3,2023-06-14T16:00:00,0.79
8438,Could be better,4,2023-06-25T09:00:00,0.62
8439,Excellent content,4,2023-06-05T17:00:00,0.66
8440,Excellent content,4,2023-06-18T18:00:00,0.65
8441,Excellent content,4,2023-06-26T13:00:00,0.57
8442,Excellent content,3,2023-06-17T15:00:00,0.52
8443,Excellent content,4,2023-06-14T13:00:00,0.76
8444,Could be better,4,2023-06-02T15:00:00,0.83
8445,Too fast,4,2023-06-26T13:00:00,0.73
8446,Too fast,4,2023-06-09T14:00:00,0.92
8447,Excellent content,3,2023-06-10T12:00:00,0.59
8448,Very helpful,4,2023-06-09T14:00:00,0.61
8449,Too fast,4,2023-06-11T13:00:00,0.65
8450,Very helpful,4,2023-06-16T11:00:00,0.9
8451,Very helpful,4,2023-06-26T12:00:00,0.83
8452,Very helpful,4,2023-06-20T10:00:00,0.89
8453,Too fast,4,2023-06-25T16:00:00,0.73
8454,Very helpful,2,2023-06-26T16:00:00,0.92
8455,Excellent content,4,2023-06-17T10:00:00,0.48
8456,Too fast,5,2023-06-19T17:00:00,0.74
8457,Very helpful,4,2023-06-22T09:00:00,0.8
8458,Could be better,4,2023-06-14T10:00:00,0.64
8459,Could be better,4,2023-06-04T18:00:00,0.79
8460,Too fast,5,2023-06-27T10:00:00,0.69
8461,Very helpful,2,2023-06-08T12:00:00,0.39
8462,Could be better,4,2023-06-26T17:00:00,0.68
8463,Could be better,4,2023-06-08T17:00:00,0.4
8464,Could be better,4,2023-06-13T16:00:00,0.3
8465,Could be better,5,2023-06-22T11:00:00,0.54
8466,Excellent content,4,2023-06-17T14:00:00,0.88
8467,Excellent content,3,2023-06-15T14:00:00,0.6
8468,Too fast,4,2023-06-20T09:00:00,0.65
8469,Excellent content,5,2023-06-15T16:00:00,0.84
8470,Could be better,5,2023-06-06T16:00:00,0.58
8471,Could be better,4,2023-06-13T17:00:00,0.62
8472,Excellent content,4,2023-06-03T17:00:00,0.66
8473,Very helpful,4,2023-06-08T15:00:00,0.76
8474,Could be better,5,2023-06-21T12:00:00,0.54
8475,Excellent content,3,2023-06-01T17:00:00,0.52
8476,Excellent content,4,2023-06-12T18:00:00,0.9
8477,Too fast,4,2023-06-13T18:00:00,0.49
8478,Too fast,4,2023-06-16T13:00:00,0.71
8479,Very helpful,4,2023-06-09T16:00:00,0.65
8480,Excellent content,3,2023-06-07T14:00:00,0.8
8481,Excellent content,3,2023-06-17T10:00:00,0.65
8482,Too fast,2,2023-06-14T09:00:00,0.88
8483,Very helpful,4,2023-06-15T18:00:00,0.47
8484,Very helpful,5,2023-06-12T10:00:00,0.82
8485,Excellent content,5,2023-06-18T16:00:00,0.94
8486,Excellent content,5,2023-06-20T15:00:00,0.8
8487,Too fast,4,2023-06-25T16:00:00,0.47
8488,Too fast,4,2023-06-15T13:00:00,0.86
8489,Too fast,5,2023-06-26T09:00:00,0.66
8490,Very helpful,4,2023-06-17T10:00:00,0.67
8491,Too fast,4,2023-06-27T11:00:00,0.67
8492,Excellent content,4,2023-06-16T11:00:00,0.72
8493,Very helpful,4,2023-06-20T15:00:00,0.34
8494,Excellent content,3,2023-06-03T15:00:00,0.88
8495,Could be better,4,2023-06-01T10:00:00,0.34
8496,Too fast,4,2023-06-05T11:00:00,0.84
8497,Could be better,5,2023-06-17T11:00:00,0.57
8498,Could be better,4,2023-06-19T15:00:00,0.56
8499,Very helpful,3,2023-06-26T10:00:00,0.57
8500,Very helpful,3,2023-06-25T12:00:00,0.78
8501,Very helpful,4,2023-06-23T11:00:00,0.47
8502,Very helpful,4,2023-06-18T16:00:00,0.84
8503,Too fast,3,2023-06-03T13:00:00,0.75
8504,Too fast,4,2023-06-08T14:00:00,0.83
8505,Too fast,5,2023-06-07T18:00:00,0.57
8506,Very helpful,2,2023-06-18T11:00:00,0.34
8507,Could be better,5,2023-06-05T15:00:00,0.79
8508,Very helpful,4,2023-06-06T14:00:00,0.93
8509,Could be better,4,2023-06-10T14:00:00,0.43
8510,Very helpful,5,2023-06-14T16:00:00,0.84
8511,Could be better,4,2023-06-03T12:00:00,0.34
8512,Too fast,3,2023-06-21T16:00:00,0.7
8513,Excellent content,5,2023-06-17T16:00:00,0.5
8514,Too fast,4,2023-06-03T11:00:00,0.67
8515,Very helpful,3,2023-06-22T11:00:00,0.6
8516,Too fast,2,2023-06-20T17:00:00,0.74
8517,Excellent content,3,2023-06-22T15:00:00,0.74
8518,Too fast,2,2023-06-06T17:00:00,0.6
8519,Too fast,4,2023-06-22T13:00:00,0.74
8520,Too fast,4,2023-06-19T13:00:00,0.89
8521,Very helpful,4,2023-06-05T10:00:00,0.72
8522,Excellent content,3,2023-06-25T17:00:00,0.6
8523,Excellent content,5,2023-06-25T13:00:00,0.75
8524,Very helpful,4,2023-06-05T13:00:00,0.79
8525,Too fast,3,2023-06-13T17:00:00,0.43
8526,Excellent content,3,2023-06-06T17:00:00,0.86
8527,Excellent content,3,2023-06-11T12:00:00,0.5
8528,Could be better,4,2023-06-22T15:00:00,0.91
8529,Excellent content,4,2023-06-05T16:00:00,0.51
8530,Very helpful,4,2023-06-12T16:00:00,0.56
8531,Could be better,2,2023-06-01T15:00:00,0.59
8532,Too fast,4,2023-06-24T09:00:00,0.56
8533,Too fast,5,2023-06-27T12:00:00,0.77
8534,Excellent content,4,2023-06-25T09:00:00,0.6
8535,Could be better,4,2023-06-20T17:00:00,0.48
8536,Excellent content,2,2023-06-09T13:00:00,0.42
8537,Could be better,4,2023-06-10T12:00:00,0.3
8538,Excellent content,2,2023-06-25T17:00:00,0.86
8539,Could be better,4,2023-06-12T12:00:00,0.85
8540,Too fast,3,2023-06-18T17:00:00,0.32
8541,Too fast,4,2023-06-25T18:00:00,0.9
8542,Too fast,5,2023-06-28T15:00:00,0.54
8543,Too fast,3,2023-06-02T12:00:00,0.89
8544,Too fast,4,2023-06-23T17:00:00,0.59
8545,Excellent content,4,2023-06-22T09:00:00,0.75
8546,Too fast,4,2023-06-11T12:00:00,0.63
8547,Too fast,4,2023-06-08T15:00:00,0.48
8548,Very helpful,4,2023-06-11T17:00:00,0.37
8549,Could be better,4,2023-06-19T10:00:00,0.9
8550,Could be better,4,2023-06-14T12:00:00,0.39
8551,Could be better,5,2023-06-03T09:00:00,0.94
8552,Could be better,4,2023-06-12T12:00:00,0.86
8553,Very helpful,4,2023-06-22T09:00:00,0.4
8554,Excellent content,3,2023-06-15T12:00:00,0.37
8555,Excellent content,3,2023-06-07T14:00:00,0.32
8556,Very helpful,4,2023-06-18T16:00:00,0.87
8557,Could be better,3,2023-06-07T16:00:00,0.61
8558,Could be better,5,2023-06-06T17:00:00,0.71
8559,Excellent content,4,2023-06-04T17:00:00,0.93
8560,Could be better,4,2023-06-11T11:00:00,0.8
8561,Could be better,5,2023-06-26T10:00:00,0.95
8562,Very helpful,5,2023-06-10T18:00:00,0.62
8563,Could be better,4,2023-06-21T10:00:00,0.57
8564,Too fast,4,2023-06-23T11:00:00,0.38
8565,Could be better,3,2023-06-01T11:00:00,0.42
8566,Could be better,5,2023-06-26T17:00:00,0.52
8567,Very helpful,3,2023-06-07T16:00:00,0.47
8568,Too fast,4,2023-06-11T09:00:00,0.86
8569,Too fast,4,2023-06-02T13:00:00,0.39
8570,Very helpful,4,2023-06-19T11:00:00,0.77
8571,Could be better,3,2023-06-14T17:00:00,0.65
8572,Very helpful,5,2023-06-20T12:00:00,0.65
8573,Excellent content,4,2023-06-02T12:00:00,0.55
8574,Could be better,4,2023-06-12T15:00:00,0.43
8575,Too fast,3,2023-06-01T16:00:00,0.9
8576,Very helpful,5,2023-06-10T10:00:00,0.4
8577,Excellent content,4,2023-06-26T15:00:00,0.77
8578,Excellent content,5,2023-06-02T17:00:00,0.79
8579,Very helpful,5,2023-06-09T09:00:00,0.55
8580,Very helpful,3,2023-06-18T12:00:00,0.55
8581,Very helpful,3,2023-06-10T16:00:00,0.43
8582,Very helpful,4,2023-06-25T11:00:00,0.68
8583,Excellent content,5,2023-06-19T11:00:00,0.7
8584,Excellent content,5,2023-06-22T12:00:00,0.8
8585,Too fast,4,2023-06-06T15:00:00,0.94
8586,Excellent content,5,2023-06-21T14:00:00,0.69
8587,Excellent content,3,2023-06-01T14:00:00,0.61
8588,Excellent content,4,2023-06-05T09:00:00,0.69
8589,Very helpful,4,2023-06-12T11:00:00,0.52
8590,Too fast,3,2023-06-13T17:00:00,0.36
8591,Too fast,4,2023-06-04T17:00:00,0.68
8592,Too fast,4,2023-06-27T15:00:00,0.59
8593,Too fast,5,2023-06-12T17:00:00,0.86
8594,Excellent content,4,2023-06-06T16:00:00,0.62
8595,Too fast,3,2023-06-09T18:00:00,0.82
8596,Excellent content,5,2023-06-10T18:00:00,0.55
8597,Could be better,4,2023-06-10T14:00:00,0.71
8598,Very helpful,5,2023-06-09T13:00:00,0.92
8599,Excellent content,3,2023-06-15T14:00:00,0.82
8600,Very helpful,4,2023-06-06T15:00:00,0.83
8601,Too fast,3,2023-06-18T10:00:00,0.9
8602,Could be better,3,2023-06-05T09:00:00,0.84
8603,Too fast,3,2023-06-02T14:00:00,0.74
8604,Could be better,2,2023-06-15T13:00:00,0.39
8605,Very helpful,4,2023-06-19T18:00:00,0.8
8606,Too fast,5,2023-06-07T14:00:00,0.35
8607,Could be better,5,2023-06-04T12:00:00,0.42
8608,Could be better,4,2023-06-26T17:00:00,0.73
8609,Very helpful,5,2023-06-25T13:00:00,0.83
8610,Too fast,2,2023-06-10T09:00:00,0.65
8611,Excellent content,2,2023-06-02T12:00:00,0.77
8612,Very helpful,4,2023-06-25T11:00:00,0.38
8613,Very helpful,5,2023-06-28T17:00:00,0.89
8614,Could be better,4,2023-06-27T10:00:00,0.73
8615,Could be better,2,2023-06-04T11:00:00,0.81
8616,Excellent content,4,2023-06-16T17:00:00,0.89
8617,Too fast,4,2023-06-03T14:00:00,0.64
8618,Very helpful,5,2023-06-06T09:00:00,0.56
8619,Very helpful,4,2023-06-07T16:00:00,0.66
8620,Excellent content,5,2023-06-24T14:00:00,0.4
8621,Very helpful,3,2023-06-07T15:00:00,0.74
8622,Too fast,5,2023-06-11T09:00:00,0.81
8623,Could be better,2,2023-06-03T14:00:00,0.85
8624,Too fast,4,2023-06-27T09:00:00,0.36
8625,Could be better,3,2023-06-18T15:00:00,0.45
8626,Could be better,2,2023-06-20T17:00:00,0.9
8627,Could be better,5,2023-06-28T17:00:00,0.81
8628,Could be better,2,2023-06-08T16:00:00,0.7
8629,Could be better,4,2023-06-18T14:00:00,0.78
8630,Could be better,2,2023-06-02T18:00:00,0.76
8631,Excellent content,3,2023-06-28T11:00:00,0.52
8632,Excellent content,4,2023-06-24T09:00:00,0.84
8633,Excellent content,4,2023-06-26T13:00:00,0.82
8634,Too fast,4,2023-06-26T17:00:00,0.68
8635,Very helpful,5,2023-06-07T17:00:00,0.8
8636,Too fast,4,2023-06-25T15:00:00,0.86
8637,Very helpful,5,2023-06-18T11:00:00,0.49
8638,Very helpful,5,2023-06-02T11:00:00,0.91
8639,Very helpful,3,2023-06-24T15:00:00,0.38
8640,Could be better,4,2023-06-18T10:00:00,0.55
8641,Too fast,3,2023-06-02T11:00:00,0.77
8642,Could be better,2,2023-06-20T09:00:00,0.88
8643,Excellent content,5,2023-06-17T13:00:00,0.46
8644,Could be better,4,2023-06-19T14:00:00,0.87
8645,Too fast,4,2023-06-13T15:00:00,0.66
8646,Very helpful,4,2023-06-23T17:00:00,0.49
8647,Too fast,2,2023-06-03T17:00:00,0.54
8648,Excellent content,4,2023-06-08T10:00:00,0.67
8649,Very helpful,4,2023-06-15T15:00:00,0.85
8650,Too fast,4,2023-06-05T14:00:00,0.37
8651,Excellent content,2,2023-06-24T14:00:00,0.69
8652,Very helpful,5,2023-06-13T15:00:00,0.33
8653,Too fast,2,2023-06-03T18:00:00,0.9
8654,Too fast,4,2023-06-25T09:00:00,0.7
8655,Could be better,4,2023-06-13T09:00:00,0.89
8656,Too fast,4,2023-06-01T17:00:00,0.84
8657,Could be better,5,2023-06-24T13:00:00,0.64
8658,Could be better,3,2023-06-11T11:00:00,0.67
8659,Too fast,2,2023-06-05T10:00:00,0.54
8660,Could be better,4,2023-06-08T11:00:00,0.43
8661,Could be better,4,2023-06-14T17:00:00,0.83
8662,Could be better,5,2023-06-15T16:00:00,0.49
8663,Excellent content,4,2023-06-26T15:00:00,0.65
8664,Too fast,4,2023-06-07T12:00:00,0.33
8665,Very helpful,4,2023-06-25T14:00:00,0.87
8666,Too fast,4,2023-06-15T11:00:00,0.72
8667,Could be better,4,2023-06-27T10:00:00,0.8
8668,Excellent content,4,2023-06-20T17:00:00,0.6
8669,Very helpful,4,2023-06-15T16:00:00,0.36
8670,Very helpful,5,2023-06-13T12:00:00,0.62
8671,Very helpful,4,2023-06-04T16:00:00,0.95
8672,Could be better,3,2023-06-15T15:00:00,0.45
8673,Could be better,4,2023-06-13T14:00:00,0.44
8674,Could be better,4,2023-06-02T11:00:00,0.5
8675,Too fast,4,2023-06-01T12:00:00,0.48
8676,Excellent content,4,2023-06-12T09:00:00,0.91
8677,Could be better,5,2023-06-07T15:00:00,0.74
8678,Could be better,5,2023-06-04T15:00:00,0.4
8679,Could be better,4,2023-06-14T13:00:00,0.8
8680,Could be better,3,2023-06-23T16:00:00,0.78
8681,Could be better,4,2023-06-25T17:00:00,0.5
8682,Too fast,4,2023-06-21T10:00:00,0.88
8683,Very helpful,3,2023-06-23T09:00:00,0.42
8684,Excellent content,3,2023-06-09T17:00:00,0.89
8685,Very helpful,5,2023-06-26T14:00:00,0.78
8686,Very helpful,4,2023-06-18T13:00:00,0.31
8687,Too fast,5,2023-06-07T17:00:00,0.39
8688,Excellent content,3,2023-06-21T09:00:00,0.67
8689,Excellent content,4,2023-06-14T15:00:00,0.33
8690,Excellent content,5,2023-06-01T15:00:00,0.41
8691,Too fast,5,2023-06-20T13:00:00,0.83
8692,Very helpful,4,2023-06-21T13:00:00,0.31
8693,Excellent content,4,2023-06-04T16:00:00,0.81
8694,Very helpful,5,2023-06-15T14:00:00,0.42
8695,Very helpful,4,2023-06-14T12:00:00,0.85
8696,Too fast,4,2023-06-09T09:00:00,0.9
8697,Could be better,4,2023-06-15T13:00:00,0.4
8698,Excellent content,5,2023-06-11T13:00:00,0.54
8699,Excellent content,2,2023-06-28T13:00:00,0.55
8700,Excellent content,4,2023-06-26T16:00:00,0.84
8701,Too fast,2,2023-06-11T13:00:00,0.32
8702,Too fast,5,2023-06-19T16:00:00,0.62
8703,Excellent content,4,2023-06-22T13:00:00,0.59
8704,Could be better,4,2023-06-18T12:00:00,0.75
8705,Excellent content,4,2023-06-06T17:00:00,0.48
8706,Excellent content,4,2023-06-07T13:00:00,0.89
8707,Excellent content,3,2023-06-11T14:00:00,0.92
8708,Very helpful,4,2023-06-07T10:00:00,0.7
8709,Could be better,3,2023-06-11T11:00:00,0.34
8710,Excellent content,3,2023-06-07T14:00:00,0.76
8711,Excellent content,2,2023-06-02T13:00:00,0.51
8712,Excellent content,4,2023-06-10T18:00:00,0.6
8713,Very helpful,4,2023-06-27T18:00:00,0.56
8714,Too fast,3,2023-06-23T13:00:00,0.44
8715,Excellent content,4,2023-06-16T17:00:00,0.87
8716,Too fast,4,2023-06-23T17:00:00,0.51
8717,Very helpful,4,2023-06-03T09:00:00,0.72
8718,Could be better,5,2023-06-12T10:00:00,0.63
8719,Excellent content,4,2023-06-22T11:00:00,0.84
8720,Too fast,3,2023-06-18T14:00:00,0.57
8721,Excellent content,3,2023-06-18T17:00:00,0.49
8722,Could be better,4,2023-06-08T13:00:00,0.63
8723,Could be better,5,2023-06-12T17:00:00,0.53
8724,Very helpful,4,2023-06-20T18:00:00,0.35
8725,Very helpful,3,2023-06-25T16:00:00,0.74
8726,Could be better,3,2023-06-07T14:00:00,0.94
8727,Too fast,5,2023-06-03T10:00:00,0.34
8728,Very helpful,4,2023-06-03T13:00:00,0.52
8729,Too fast,5,2023-06-26T17:00:00,0.69
8730,Very helpful,5,2023-06-10T13:00:00,0.58
8731,Could be better,4,2023-06-20T17:00:00,0.68
8732,Excellent content,3,2023-06-17T11:00:00,0.88
8733,Excellent content,3,2023-06-20T11:00:00,0.66
8734,Very helpful,4,2023-06-17T18:00:00,0.35
8735,Could be better,4,2023-06-03T12:00:00,0.92
8736,Very helpful,4,2023-06-20T12:00:00,0.4
8737,Could be better,5,2023-06-26T15:00:00,0.7
8738,Excellent content,4,2023-06-07T11:00:00,0.47
8739,Excellent content,4,2023-06-11T14:00:00,0.74
8740,Too fast,3,2023-06-08T14:00:00,0.54
8741,Very helpful,3,2023-06-02T09:00:00,0.37
8742,Too fast,4,2023-06-26T11:00:00,0.58
8743,Very helpful,3,2023-06-18T15:00:00,0.92
8744,Excellent content,3,2023-06-14T16:00:00,0.65
8745,Too fast,4,2023-06-20T10:00:00,0.57
8746,Could be better,4,2023-06-11T18:00:00,0.35
8747,Excellent content,4,2023-06-18T17:00:00,0.61
